rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni,populace
2023,Z,66045049,45–49 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,6794,9067
2023,Z,66045049,45–49 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,2514,3097
2023,Z,66045049,45–49 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,3099,3745
2023,Z,66045049,45–49 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1641,2155
2023,Z,66045049,45–49 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1761,2638
2023,Z,66045049,45–49 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2939,4349
2023,Z,66045049,45–49 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,3849,5041
2023,Z,66045049,45–49 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2733,3475
2023,Z,66045049,45–49 let,CZ0421,Děčín,CZ042,Ústecký kraj,4148,5283
2023,Z,66045049,45–49 let,CZ0422,Chomutov,CZ042,Ústecký kraj,4032,5205
2023,Z,66045049,45–49 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,4207,5194
2023,Z,66045049,45–49 let,CZ0424,Louny,CZ042,Ústecký kraj,2917,3765
2023,Z,66045049,45–49 let,CZ0425,Most,CZ042,Ústecký kraj,3368,4461
2023,Z,66045049,45–49 let,CZ0426,Teplice,CZ042,Ústecký kraj,4202,5484
2023,Z,66045049,45–49 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,4137,5086
2023,Z,66045049,45–49 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,3359,4416
2023,Z,66045049,45–49 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,3171,4022
2023,Z,66045049,45–49 let,CZ0513,Liberec,CZ051,Liberecký kraj,6016,8108
2023,Z,66045049,45–49 let,CZ0514,Semily,CZ051,Liberecký kraj,2511,3034
2023,Z,66045049,45–49 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,5620,6933
2023,Z,66045049,45–49 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2767,3393
2023,Z,66045049,45–49 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,3755,4516
2023,Z,66045049,45–49 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2740,3383
2023,Z,66045049,45–49 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,4017,4966
2023,Z,66045049,45–49 let,CZ0531,Chrudim,CZ053,Pardubický kraj,3402,4158
2023,Z,66045049,45–49 let,CZ0532,Pardubice,CZ053,Pardubický kraj,6239,7772
2023,Z,66045049,45–49 let,CZ0533,Svitavy,CZ053,Pardubický kraj,3642,4484
2023,Z,66045049,45–49 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,4815,5864
2023,Z,66045049,45–49 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,3131,3883
2023,Z,66045049,45–49 let,CZ0632,Jihlava,CZ063,Vysočina,3926,4940
2023,Z,66045049,45–49 let,CZ0633,Pelhřimov,CZ063,Vysočina,2378,2983
2023,Z,66045049,45–49 let,CZ0634,Třebíč,CZ063,Vysočina,3709,4441
2023,Z,66045049,45–49 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,3855,4753
2023,Z,66045049,45–49 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,3738,4599
2023,Z,66045049,45–49 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,13054,16652
2023,Z,66045049,45–49 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,8676,10446
2023,Z,66045049,45–49 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,3993,5095
2023,Z,66045049,45–49 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,4924,6181
2023,Z,66045049,45–49 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,3238,3909
2023,Z,66045049,45–49 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,3845,4781
2023,Z,66045049,45–49 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,1069,1467
2023,Z,66045049,45–49 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,8799,10319
2023,Z,66045049,45–49 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,4001,4722
2023,Z,66045049,45–49 let,CZ0714,Přerov,CZ071,Olomoucký kraj,4329,5261
2023,Z,66045049,45–49 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,4268,4995
2023,Z,66045049,45–49 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,3560,4393
2023,Z,66045049,45–49 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,4699,5724
2023,Z,66045049,45–49 let,CZ0723,Vsetín,CZ072,Zlínský kraj,4818,5710
2023,Z,66045049,45–49 let,CZ0724,Zlín,CZ072,Zlínský kraj,6674,8185
2023,Z,66045049,45–49 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2980,3623
2023,Z,66045049,45–49 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,7343,8882
2023,Z,66045049,45–49 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,7357,9240
2023,Z,66045049,45–49 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,5102,6214
2023,Z,66045049,45–49 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,6136,7258
2023,Z,66045049,45–49 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,10164,12859
2023,Z,66050054,50–54 let,CZ0100,Praha,CZ010,Hlavní město Praha,32623,46379
2023,Z,66050054,50–54 let,CZ0201,Benešov,CZ020,Středočeský kraj,2665,3595
2023,Z,66050054,50–54 let,CZ0202,Beroun,CZ020,Středočeský kraj,2676,3593
2023,Z,66050054,50–54 let,CZ0203,Kladno,CZ020,Středočeský kraj,4564,6457
2023,Z,66050054,50–54 let,CZ0204,Kolín,CZ020,Středočeský kraj,2821,3692
2023,Z,66050054,50–54 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,2018,2779
2023,Z,66050054,50–54 let,CZ0206,Mělník,CZ020,Středočeský kraj,3152,4263
2023,Z,66050054,50–54 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,3802,4925
2023,Z,66050054,50–54 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2856,3821
2023,Z,66050054,50–54 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,5544,7269
2023,Z,66050054,50–54 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,4688,5980
2023,Z,66050054,50–54 let,CZ020B,Příbram,CZ020,Středočeský kraj,3161,4158
2023,Z,66050054,50–54 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1511,1977
2023,Z,66050054,50–54 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,5874,7326
2023,Z,66050054,50–54 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1759,2332
2023,Z,66050054,50–54 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2711,3295
2023,Z,66050054,50–54 let,CZ0314,Písek,CZ031,Jihočeský kraj,2016,2601
2023,Z,66050054,50–54 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1350,1856
2023,Z,66050054,50–54 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1888,2577
2023,Z,66050054,50–54 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2935,3773
2023,Z,66050054,50–54 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1683,2127
2023,Z,66050054,50–54 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2420,3233
2023,Z,66050054,50–54 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,5195,7296
2023,Z,66050054,50–54 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1973,2558
2023,Z,66050054,50–54 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,2276,2928
2023,Z,66050054,50–54 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1320,1821
2023,Z,66050054,50–54 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1520,2346
2023,Z,66050054,50–54 let,CZ0411,Cheb,CZ041,Karlovarský kraj,2287,3703
2023,Z,66050054,50–54 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,3118,4325
2023,Z,66050054,50–54 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2475,3308
2023,Z,66050054,50–54 let,CZ0421,Děčín,CZ042,Ústecký kraj,3469,4792
2023,Z,66050054,50–54 let,CZ0422,Chomutov,CZ042,Ústecký kraj,3268,4560
2023,Z,66050054,50–54 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,3286,4330
2023,Z,66050054,50–54 let,CZ0424,Louny,CZ042,Ústecký kraj,2273,3198
2023,Z,66050054,50–54 let,CZ0425,Most,CZ042,Ústecký kraj,2787,3980
2023,Z,66050054,50–54 let,CZ0426,Teplice,CZ042,Ústecký kraj,3626,5012
2023,Z,66050054,50–54 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,3522,4497
2023,Z,66050054,50–54 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2629,3758
2023,Z,66050054,50–54 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,2523,3487
2023,Z,66050054,50–54 let,CZ0513,Liberec,CZ051,Liberecký kraj,4484,6658
2023,Z,66050054,50–54 let,CZ0514,Semily,CZ051,Liberecký kraj,2180,2667
2023,Z,66050054,50–54 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,4484,5935
2023,Z,66050054,50–54 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,2172,2836
2023,Z,66050054,50–54 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,3225,4135
2023,Z,66050054,50–54 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,2199,2852
2023,Z,66050054,50–54 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,3322,4398
2023,Z,66050054,50–54 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2899,3702
2023,Z,66050054,50–54 let,CZ0532,Pardubice,CZ053,Pardubický kraj,4749,6501
2023,Z,66050054,50–54 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2803,3826
2023,Z,66050054,50–54 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3919,4992
2023,Z,66050054,50–54 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2482,3341
2023,Z,66050054,50–54 let,CZ0632,Jihlava,CZ063,Vysočina,3130,4243
2023,Z,66050054,50–54 let,CZ0633,Pelhřimov,CZ063,Vysočina,2076,2714
2023,Z,66050054,50–54 let,CZ0634,Třebíč,CZ063,Vysočina,3007,3913
2023,Z,66050054,50–54 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,3265,4254
2023,Z,66050054,50–54 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2860,3902
2023,Z,66050054,50–54 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,9467,12932
2023,Z,66050054,50–54 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,6222,8179
2023,Z,66050054,50–54 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,3223,4416
2023,Z,66050054,50–54 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,4257,5685
2023,Z,66050054,50–54 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,2458,3233
2023,Z,66050054,50–54 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,3266,4274
2023,Z,66050054,50–54 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,841,1263
2023,Z,66050054,50–54 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,6855,8408
2023,Z,66050054,50–54 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,3109,3947
2023,Z,66050054,50–54 let,CZ0714,Přerov,CZ071,Olomoucký kraj,3601,4773
2023,Z,66050054,50–54 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,3604,4382
2023,Z,66050054,50–54 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2866,3773
2023,Z,66050054,50–54 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3938,5140
2023,Z,66050054,50–54 let,CZ0723,Vsetín,CZ072,Zlínský kraj,4138,5139
2023,Z,66050054,50–54 let,CZ0724,Zlín,CZ072,Zlínský kraj,5138,6868
2023,Z,66050054,50–54 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2592,3310
2023,Z,66050054,50–54 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,6168,7851
2023,Z,66050054,50–54 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,6873,9026
2023,Z,66050054,50–54 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,4300,5389
2023,Z,66050054,50–54 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,5179,6339
2023,Z,66050054,50–54 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,8792,11718
2023,Z,66055059,55–59 let,CZ0100,Praha,CZ010,Hlavní město Praha,25826,39821
2023,Z,66055059,55–59 let,CZ0201,Benešov,CZ020,Středočeský kraj,2076,3075
2023,Z,66055059,55–59 let,CZ0202,Beroun,CZ020,Středočeský kraj,1986,2971
2023,Z,66055059,55–59 let,CZ0203,Kladno,CZ020,Středočeský kraj,3459,5498
2023,Z,66055059,55–59 let,CZ0204,Kolín,CZ020,Středočeský kraj,2071,3143
2023,Z,66055059,55–59 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1564,2464
2023,Z,66055059,55–59 let,CZ0206,Mělník,CZ020,Středočeský kraj,2372,3491
2023,Z,66055059,55–59 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2900,3922
2023,Z,66055059,55–59 let,CZ0208,Nymburk,CZ020,Středočeský kraj,2139,3096
2023,Z,66055059,55–59 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,3851,5466
2023,Z,66055059,55–59 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,3143,4476
2023,Z,66055059,55–59 let,CZ020B,Příbram,CZ020,Středočeský kraj,2649,3803
2023,Z,66055059,55–59 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1231,1783
2023,Z,66055059,55–59 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,4817,6389
2023,Z,66055059,55–59 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1391,1925
2023,Z,66055059,55–59 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2208,2786
2023,Z,66055059,55–59 let,CZ0314,Písek,CZ031,Jihočeský kraj,1668,2316
2023,Z,66055059,55–59 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1073,1643
2023,Z,66055059,55–59 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1545,2343
2023,Z,66055059,55–59 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2420,3266
2023,Z,66055059,55–59 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1314,1783
2023,Z,66055059,55–59 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,2038,2930
2023,Z,66055059,55–59 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,4248,6196
2023,Z,66055059,55–59 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1584,2193
2023,Z,66055059,55–59 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1788,2551
2023,Z,66055059,55–59 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,1040,1576
2023,Z,66055059,55–59 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1267,1996
2023,Z,66055059,55–59 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1881,3231
2023,Z,66055059,55–59 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2562,3845
2023,Z,66055059,55–59 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,2076,3002
2023,Z,66055059,55–59 let,CZ0421,Děčín,CZ042,Ústecký kraj,2608,4007
2023,Z,66055059,55–59 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2690,4190
2023,Z,66055059,55–59 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2545,3723
2023,Z,66055059,55–59 let,CZ0424,Louny,CZ042,Ústecký kraj,1703,2688
2023,Z,66055059,55–59 let,CZ0425,Most,CZ042,Ústecký kraj,2362,3831
2023,Z,66055059,55–59 let,CZ0426,Teplice,CZ042,Ústecký kraj,2728,4266
2023,Z,66055059,55–59 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2683,3741
2023,Z,66055059,55–59 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,2040,3335
2023,Z,66055059,55–59 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1939,2903
2023,Z,66055059,55–59 let,CZ0513,Liberec,CZ051,Liberecký kraj,3281,5494
2023,Z,66055059,55–59 let,CZ0514,Semily,CZ051,Liberecký kraj,1705,2305
2023,Z,66055059,55–59 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,3538,5138
2023,Z,66055059,55–59 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1768,2544
2023,Z,66055059,55–59 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2524,3528
2023,Z,66055059,55–59 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1727,2439
2023,Z,66055059,55–59 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2618,3774
2023,Z,66055059,55–59 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2365,3390
2023,Z,66055059,55–59 let,CZ0532,Pardubice,CZ053,Pardubický kraj,3544,5351
2023,Z,66055059,55–59 let,CZ0533,Svitavy,CZ053,Pardubický kraj,2216,3259
2023,Z,66055059,55–59 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,3078,4357
2023,Z,66055059,55–59 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,2057,3041
2023,Z,66055059,55–59 let,CZ0632,Jihlava,CZ063,Vysočina,2382,3533
2023,Z,66055059,55–59 let,CZ0633,Pelhřimov,CZ063,Vysočina,1784,2425
2023,Z,66055059,55–59 let,CZ0634,Třebíč,CZ063,Vysočina,2610,3736
2023,Z,66055059,55–59 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2699,3798
2023,Z,66055059,55–59 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,2127,3352
2023,Z,66055059,55–59 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,7852,11799
2023,Z,66055059,55–59 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,4672,6811
2023,Z,66055059,55–59 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2651,3971
2023,Z,66055059,55–59 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,3531,5159
2023,Z,66055059,55–59 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1898,2760
2023,Z,66055059,55–59 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2535,3659
2023,Z,66055059,55–59 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,691,1208
2023,Z,66055059,55–59 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,5609,7330
2023,Z,66055059,55–59 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2554,3378
2023,Z,66055059,55–59 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2930,4377
2023,Z,66055059,55–59 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2877,3797
2023,Z,66055059,55–59 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2299,3403
2023,Z,66055059,55–59 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,3281,4776
2023,Z,66055059,55–59 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3676,4775
2023,Z,66055059,55–59 let,CZ0724,Zlín,CZ072,Zlínský kraj,4067,6139
2023,Z,66055059,55–59 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,2191,3029
2023,Z,66055059,55–59 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,5219,7308
2023,Z,66055059,55–59 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,6211,9070
2023,Z,66055059,55–59 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,3568,4892
2023,Z,66055059,55–59 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,4291,5674
2023,Z,66055059,55–59 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,7659,10974
2023,Z,66060064,60–64 let,CZ0100,Praha,CZ010,Hlavní město Praha,21291,34657
2023,Z,66060064,60–64 let,CZ0201,Benešov,CZ020,Středočeský kraj,1836,2929
2023,Z,66060064,60–64 let,CZ0202,Beroun,CZ020,Středočeský kraj,1565,2553
2023,Z,66060064,60–64 let,CZ0203,Kladno,CZ020,Středočeský kraj,2614,4599
2023,Z,66060064,60–64 let,CZ0204,Kolín,CZ020,Středočeský kraj,1684,2770
2023,Z,66060064,60–64 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,1359,2303
2023,Z,66060064,60–64 let,CZ0206,Mělník,CZ020,Středočeský kraj,1823,2914
2023,Z,66060064,60–64 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,2327,3375
2023,Z,66060064,60–64 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1760,2790
2023,Z,66060064,60–64 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2903,4421
2023,Z,66060064,60–64 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,2427,3745
2023,Z,66060064,60–64 let,CZ020B,Příbram,CZ020,Středočeský kraj,2304,3482
2023,Z,66060064,60–64 let,CZ020C,Rakovník,CZ020,Středočeský kraj,1109,1636
2023,Z,66060064,60–64 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,3998,5665
2023,Z,66060064,60–64 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,1292,1784
2023,Z,66060064,60–64 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,2159,2846
2023,Z,66060064,60–64 let,CZ0314,Písek,CZ031,Jihočeský kraj,1486,2185
2023,Z,66060064,60–64 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,1003,1591
2023,Z,66060064,60–64 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,1388,2208
2023,Z,66060064,60–64 let,CZ0317,Tábor,CZ031,Jihočeský kraj,2322,3186
2023,Z,66060064,60–64 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,1128,1585
2023,Z,66060064,60–64 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1793,2719
2023,Z,66060064,60–64 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,3874,5669
2023,Z,66060064,60–64 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,1356,1968
2023,Z,66060064,60–64 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1530,2248
2023,Z,66060064,60–64 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,899,1424
2023,Z,66060064,60–64 let,CZ0327,Tachov,CZ032,Plzeňský kraj,1139,1678
2023,Z,66060064,60–64 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1492,2811
2023,Z,66060064,60–64 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,2309,3645
2023,Z,66060064,60–64 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1701,2690
2023,Z,66060064,60–64 let,CZ0421,Děčín,CZ042,Ústecký kraj,2008,3404
2023,Z,66060064,60–64 let,CZ0422,Chomutov,CZ042,Ústecký kraj,2285,3741
2023,Z,66060064,60–64 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,2109,3281
2023,Z,66060064,60–64 let,CZ0424,Louny,CZ042,Ústecký kraj,1506,2556
2023,Z,66060064,60–64 let,CZ0425,Most,CZ042,Ústecký kraj,1880,3268
2023,Z,66060064,60–64 let,CZ0426,Teplice,CZ042,Ústecký kraj,2090,3553
2023,Z,66060064,60–64 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,2106,3210
2023,Z,66060064,60–64 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1676,3007
2023,Z,66060064,60–64 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1578,2568
2023,Z,66060064,60–64 let,CZ0513,Liberec,CZ051,Liberecký kraj,2699,4746
2023,Z,66060064,60–64 let,CZ0514,Semily,CZ051,Liberecký kraj,1410,2096
2023,Z,66060064,60–64 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,2988,4740
2023,Z,66060064,60–64 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,1501,2334
2023,Z,66060064,60–64 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,2225,3269
2023,Z,66060064,60–64 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,1427,2205
2023,Z,66060064,60–64 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,2138,3410
2023,Z,66060064,60–64 let,CZ0531,Chrudim,CZ053,Pardubický kraj,2128,3212
2023,Z,66060064,60–64 let,CZ0532,Pardubice,CZ053,Pardubický kraj,3160,5003
2023,Z,66060064,60–64 let,CZ0533,Svitavy,CZ053,Pardubický kraj,1908,3016
2023,Z,66060064,60–64 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,2605,3929
2023,Z,66060064,60–64 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,1826,2975
2023,Z,66060064,60–64 let,CZ0632,Jihlava,CZ063,Vysočina,2088,3362
2023,Z,66060064,60–64 let,CZ0633,Pelhřimov,CZ063,Vysočina,1519,2217
2023,Z,66060064,60–64 let,CZ0634,Třebíč,CZ063,Vysočina,2290,3481
2023,Z,66060064,60–64 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,2334,3580
2023,Z,66060064,60–64 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,1789,3045
2023,Z,66060064,60–64 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,6774,10966
2023,Z,66060064,60–64 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,3753,5915
2023,Z,66060064,60–64 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,2188,3585
2023,Z,66060064,60–64 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,3067,4875
2023,Z,66060064,60–64 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,1630,2662
2023,Z,66060064,60–64 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,2108,3254
2023,Z,66060064,60–64 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,619,1208
2023,Z,66060064,60–64 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,5133,7017
2023,Z,66060064,60–64 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,2304,3248
2023,Z,66060064,60–64 let,CZ0714,Přerov,CZ071,Olomoucký kraj,2415,4023
2023,Z,66060064,60–64 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,2656,3636
2023,Z,66060064,60–64 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,2104,3381
2023,Z,66060064,60–64 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,2800,4512
2023,Z,66060064,60–64 let,CZ0723,Vsetín,CZ072,Zlínský kraj,3270,4518
2023,Z,66060064,60–64 let,CZ0724,Zlín,CZ072,Zlínský kraj,3542,5937
2023,Z,66060064,60–64 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,1812,2745
2023,Z,66060064,60–64 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,4294,6589
