rok,pohlavi,vek_kod,vek_nazev,okres_lau_kod,okres_nazev,kraj_nuts_kod,kraj_nazev,pocet_vysetreni
2022,Z,66075079,75–79 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,612
2022,Z,66075079,75–79 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,882
2022,Z,66075079,75–79 let,CZ0531,Chrudim,CZ053,Pardubický kraj,828
2022,Z,66075079,75–79 let,CZ0532,Pardubice,CZ053,Pardubický kraj,1174
2022,Z,66075079,75–79 let,CZ0533,Svitavy,CZ053,Pardubický kraj,672
2022,Z,66075079,75–79 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,958
2022,Z,66075079,75–79 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,672
2022,Z,66075079,75–79 let,CZ0632,Jihlava,CZ063,Vysočina,712
2022,Z,66075079,75–79 let,CZ0633,Pelhřimov,CZ063,Vysočina,531
2022,Z,66075079,75–79 let,CZ0634,Třebíč,CZ063,Vysočina,771
2022,Z,66075079,75–79 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,689
2022,Z,66075079,75–79 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,542
2022,Z,66075079,75–79 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,3155
2022,Z,66075079,75–79 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,1382
2022,Z,66075079,75–79 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,631
2022,Z,66075079,75–79 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,830
2022,Z,66075079,75–79 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,429
2022,Z,66075079,75–79 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,658
2022,Z,66075079,75–79 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,161
2022,Z,66075079,75–79 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,2339
2022,Z,66075079,75–79 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,855
2022,Z,66075079,75–79 let,CZ0714,Přerov,CZ071,Olomoucký kraj,913
2022,Z,66075079,75–79 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,1126
2022,Z,66075079,75–79 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,723
2022,Z,66075079,75–79 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,923
2022,Z,66075079,75–79 let,CZ0723,Vsetín,CZ072,Zlínský kraj,1177
2022,Z,66075079,75–79 let,CZ0724,Zlín,CZ072,Zlínský kraj,1250
2022,Z,66075079,75–79 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,756
2022,Z,66075079,75–79 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,1427
2022,Z,66075079,75–79 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,1801
2022,Z,66075079,75–79 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,1201
2022,Z,66075079,75–79 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,1445
2022,Z,66075079,75–79 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,2709
2022,Z,66080084,80–84 let,CZ0100,Praha,CZ010,Hlavní město Praha,3934
2022,Z,66080084,80–84 let,CZ0201,Benešov,CZ020,Středočeský kraj,300
2022,Z,66080084,80–84 let,CZ0202,Beroun,CZ020,Středočeský kraj,175
2022,Z,66080084,80–84 let,CZ0203,Kladno,CZ020,Středočeský kraj,345
2022,Z,66080084,80–84 let,CZ0204,Kolín,CZ020,Středočeský kraj,238
2022,Z,66080084,80–84 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,153
2022,Z,66080084,80–84 let,CZ0206,Mělník,CZ020,Středočeský kraj,229
2022,Z,66080084,80–84 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,365
2022,Z,66080084,80–84 let,CZ0208,Nymburk,CZ020,Středočeský kraj,175
2022,Z,66080084,80–84 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,338
2022,Z,66080084,80–84 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,270
2022,Z,66080084,80–84 let,CZ020B,Příbram,CZ020,Středočeský kraj,301
2022,Z,66080084,80–84 let,CZ020C,Rakovník,CZ020,Středočeský kraj,160
2022,Z,66080084,80–84 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,471
2022,Z,66080084,80–84 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,163
2022,Z,66080084,80–84 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,283
2022,Z,66080084,80–84 let,CZ0314,Písek,CZ031,Jihočeský kraj,201
2022,Z,66080084,80–84 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,82
2022,Z,66080084,80–84 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,135
2022,Z,66080084,80–84 let,CZ0317,Tábor,CZ031,Jihočeský kraj,414
2022,Z,66080084,80–84 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,160
2022,Z,66080084,80–84 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,203
2022,Z,66080084,80–84 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,717
2022,Z,66080084,80–84 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,187
2022,Z,66080084,80–84 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,179
2022,Z,66080084,80–84 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,114
2022,Z,66080084,80–84 let,CZ0327,Tachov,CZ032,Plzeňský kraj,182
2022,Z,66080084,80–84 let,CZ0411,Cheb,CZ041,Karlovarský kraj,210
2022,Z,66080084,80–84 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,439
2022,Z,66080084,80–84 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,293
2022,Z,66080084,80–84 let,CZ0421,Děčín,CZ042,Ústecký kraj,333
2022,Z,66080084,80–84 let,CZ0422,Chomutov,CZ042,Ústecký kraj,333
2022,Z,66080084,80–84 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,310
2022,Z,66080084,80–84 let,CZ0424,Louny,CZ042,Ústecký kraj,162
2022,Z,66080084,80–84 let,CZ0425,Most,CZ042,Ústecký kraj,224
2022,Z,66080084,80–84 let,CZ0426,Teplice,CZ042,Ústecký kraj,338
2022,Z,66080084,80–84 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,316
2022,Z,66080084,80–84 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,149
2022,Z,66080084,80–84 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,228
2022,Z,66080084,80–84 let,CZ0513,Liberec,CZ051,Liberecký kraj,492
2022,Z,66080084,80–84 let,CZ0514,Semily,CZ051,Liberecký kraj,169
2022,Z,66080084,80–84 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,495
2022,Z,66080084,80–84 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,188
2022,Z,66080084,80–84 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,338
2022,Z,66080084,80–84 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,199
2022,Z,66080084,80–84 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,266
2022,Z,66080084,80–84 let,CZ0531,Chrudim,CZ053,Pardubický kraj,246
2022,Z,66080084,80–84 let,CZ0532,Pardubice,CZ053,Pardubický kraj,421
2022,Z,66080084,80–84 let,CZ0533,Svitavy,CZ053,Pardubický kraj,182
2022,Z,66080084,80–84 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,275
2022,Z,66080084,80–84 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,198
2022,Z,66080084,80–84 let,CZ0632,Jihlava,CZ063,Vysočina,234
2022,Z,66080084,80–84 let,CZ0633,Pelhřimov,CZ063,Vysočina,167
2022,Z,66080084,80–84 let,CZ0634,Třebíč,CZ063,Vysočina,268
2022,Z,66080084,80–84 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,265
2022,Z,66080084,80–84 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,176
2022,Z,66080084,80–84 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,1254
2022,Z,66080084,80–84 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,508
2022,Z,66080084,80–84 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,182
2022,Z,66080084,80–84 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,233
2022,Z,66080084,80–84 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,176
2022,Z,66080084,80–84 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,213
2022,Z,66080084,80–84 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,57
2022,Z,66080084,80–84 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,905
2022,Z,66080084,80–84 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,256
2022,Z,66080084,80–84 let,CZ0714,Přerov,CZ071,Olomoucký kraj,311
2022,Z,66080084,80–84 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,461
2022,Z,66080084,80–84 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,242
2022,Z,66080084,80–84 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,271
2022,Z,66080084,80–84 let,CZ0723,Vsetín,CZ072,Zlínský kraj,411
2022,Z,66080084,80–84 let,CZ0724,Zlín,CZ072,Zlínský kraj,502
2022,Z,66080084,80–84 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,238
2022,Z,66080084,80–84 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,474
2022,Z,66080084,80–84 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,733
2022,Z,66080084,80–84 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,385
2022,Z,66080084,80–84 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,543
2022,Z,66080084,80–84 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,1150
2022,Z,66085999,85 let a více,CZ0100,Praha,CZ010,Hlavní město Praha,1341
2022,Z,66085999,85 let a více,CZ0201,Benešov,CZ020,Středočeský kraj,69
2022,Z,66085999,85 let a více,CZ0202,Beroun,CZ020,Středočeský kraj,58
2022,Z,66085999,85 let a více,CZ0203,Kladno,CZ020,Středočeský kraj,99
2022,Z,66085999,85 let a více,CZ0204,Kolín,CZ020,Středočeský kraj,51
2022,Z,66085999,85 let a více,CZ0205,Kutná Hora,CZ020,Středočeský kraj,43
2022,Z,66085999,85 let a více,CZ0206,Mělník,CZ020,Středočeský kraj,62
2022,Z,66085999,85 let a více,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,106
2022,Z,66085999,85 let a více,CZ0208,Nymburk,CZ020,Středočeský kraj,50
2022,Z,66085999,85 let a více,CZ0209,Praha-východ,CZ020,Středočeský kraj,97
2022,Z,66085999,85 let a více,CZ020A,Praha-západ,CZ020,Středočeský kraj,74
2022,Z,66085999,85 let a více,CZ020B,Příbram,CZ020,Středočeský kraj,90
2022,Z,66085999,85 let a více,CZ020C,Rakovník,CZ020,Středočeský kraj,31
2022,Z,66085999,85 let a více,CZ0311,České Budějovice,CZ031,Jihočeský kraj,128
2022,Z,66085999,85 let a více,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,31
2022,Z,66085999,85 let a více,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,61
2022,Z,66085999,85 let a více,CZ0314,Písek,CZ031,Jihočeský kraj,50
2022,Z,66085999,85 let a více,CZ0315,Prachatice,CZ031,Jihočeský kraj,20
2022,Z,66085999,85 let a více,CZ0316,Strakonice,CZ031,Jihočeský kraj,29
2022,Z,66085999,85 let a více,CZ0317,Tábor,CZ031,Jihočeský kraj,97
2022,Z,66085999,85 let a více,CZ0321,Domažlice,CZ032,Plzeňský kraj,37
2022,Z,66085999,85 let a více,CZ0322,Klatovy,CZ032,Plzeňský kraj,39
2022,Z,66085999,85 let a více,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,234
2022,Z,66085999,85 let a více,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,32
2022,Z,66085999,85 let a více,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,45
2022,Z,66085999,85 let a více,CZ0326,Rokycany,CZ032,Plzeňský kraj,20
2022,Z,66085999,85 let a více,CZ0327,Tachov,CZ032,Plzeňský kraj,41
2022,Z,66085999,85 let a více,CZ0411,Cheb,CZ041,Karlovarský kraj,49
2022,Z,66085999,85 let a více,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,130
2022,Z,66085999,85 let a více,CZ0413,Sokolov,CZ041,Karlovarský kraj,55
2022,Z,66085999,85 let a více,CZ0421,Děčín,CZ042,Ústecký kraj,73
2022,Z,66085999,85 let a více,CZ0422,Chomutov,CZ042,Ústecký kraj,58
2022,Z,66085999,85 let a více,CZ0423,Litoměřice,CZ042,Ústecký kraj,73
2022,Z,66085999,85 let a více,CZ0424,Louny,CZ042,Ústecký kraj,33
2022,Z,66085999,85 let a více,CZ0425,Most,CZ042,Ústecký kraj,57
2022,Z,66085999,85 let a více,CZ0426,Teplice,CZ042,Ústecký kraj,82
2022,Z,66085999,85 let a více,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,74
2022,Z,66085999,85 let a více,CZ0511,Česká Lípa,CZ051,Liberecký kraj,38
2022,Z,66085999,85 let a více,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,62
2022,Z,66085999,85 let a více,CZ0513,Liberec,CZ051,Liberecký kraj,113
2022,Z,66085999,85 let a více,CZ0514,Semily,CZ051,Liberecký kraj,45
2022,Z,66085999,85 let a více,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,149
2022,Z,66085999,85 let a více,CZ0522,Jičín,CZ052,Královéhradecký kraj,50
2022,Z,66085999,85 let a více,CZ0523,Náchod,CZ052,Královéhradecký kraj,77
2022,Z,66085999,85 let a více,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,54
2022,Z,66085999,85 let a více,CZ0525,Trutnov,CZ052,Královéhradecký kraj,93
2022,Z,66085999,85 let a více,CZ0531,Chrudim,CZ053,Pardubický kraj,68
2022,Z,66085999,85 let a více,CZ0532,Pardubice,CZ053,Pardubický kraj,124
2022,Z,66085999,85 let a více,CZ0533,Svitavy,CZ053,Pardubický kraj,44
2022,Z,66085999,85 let a více,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,80
2022,Z,66085999,85 let a více,CZ0631,Havlíčkův Brod,CZ063,Vysočina,58
2022,Z,66085999,85 let a více,CZ0632,Jihlava,CZ063,Vysočina,64
2022,Z,66085999,85 let a více,CZ0633,Pelhřimov,CZ063,Vysočina,40
2022,Z,66085999,85 let a více,CZ0634,Třebíč,CZ063,Vysočina,81
2022,Z,66085999,85 let a více,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,74
2022,Z,66085999,85 let a více,CZ0641,Blansko,CZ064,Jihomoravský kraj,68
2022,Z,66085999,85 let a více,CZ0642,Brno-město,CZ064,Jihomoravský kraj,447
2022,Z,66085999,85 let a více,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,148
2022,Z,66085999,85 let a více,CZ0644,Břeclav,CZ064,Jihomoravský kraj,33
2022,Z,66085999,85 let a více,CZ0645,Hodonín,CZ064,Jihomoravský kraj,53
2022,Z,66085999,85 let a více,CZ0646,Vyškov,CZ064,Jihomoravský kraj,51
2022,Z,66085999,85 let a více,CZ0647,Znojmo,CZ064,Jihomoravský kraj,47
2022,Z,66085999,85 let a více,CZ0711,Jeseník,CZ071,Olomoucký kraj,11
2022,Z,66085999,85 let a více,CZ0712,Olomouc,CZ071,Olomoucký kraj,267
2022,Z,66085999,85 let a více,CZ0713,Prostějov,CZ071,Olomoucký kraj,59
2022,Z,66085999,85 let a více,CZ0714,Přerov,CZ071,Olomoucký kraj,77
2022,Z,66085999,85 let a více,CZ0715,Šumperk,CZ071,Olomoucký kraj,165
2022,Z,66085999,85 let a více,CZ0721,Kroměříž,CZ072,Zlínský kraj,56
2022,Z,66085999,85 let a více,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,92
2022,Z,66085999,85 let a více,CZ0723,Vsetín,CZ072,Zlínský kraj,106
2022,Z,66085999,85 let a více,CZ0724,Zlín,CZ072,Zlínský kraj,125
2022,Z,66085999,85 let a více,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,49
2022,Z,66085999,85 let a více,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,100
2022,Z,66085999,85 let a více,CZ0803,Karviná,CZ080,Moravskoslezský kraj,139
2022,Z,66085999,85 let a více,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,67
2022,Z,66085999,85 let a více,CZ0805,Opava,CZ080,Moravskoslezský kraj,114
2022,Z,66085999,85 let a více,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,253
2023,Z,66015019,15–19 let,CZ0100,Praha,CZ010,Hlavní město Praha,5339
2023,Z,66015019,15–19 let,CZ0201,Benešov,CZ020,Středočeský kraj,624
2023,Z,66015019,15–19 let,CZ0202,Beroun,CZ020,Středočeský kraj,579
2023,Z,66015019,15–19 let,CZ0203,Kladno,CZ020,Středočeský kraj,1012
2023,Z,66015019,15–19 let,CZ0204,Kolín,CZ020,Středočeský kraj,708
2023,Z,66015019,15–19 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,432
2023,Z,66015019,15–19 let,CZ0206,Mělník,CZ020,Středočeský kraj,683
2023,Z,66015019,15–19 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,799
2023,Z,66015019,15–19 let,CZ0208,Nymburk,CZ020,Středočeský kraj,688
2023,Z,66015019,15–19 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,1236
2023,Z,66015019,15–19 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,921
2023,Z,66015019,15–19 let,CZ020B,Příbram,CZ020,Středočeský kraj,750
2023,Z,66015019,15–19 let,CZ020C,Rakovník,CZ020,Středočeský kraj,369
2023,Z,66015019,15–19 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,1250
2023,Z,66015019,15–19 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,446
2023,Z,66015019,15–19 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,612
2023,Z,66015019,15–19 let,CZ0314,Písek,CZ031,Jihočeský kraj,403
2023,Z,66015019,15–19 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,303
2023,Z,66015019,15–19 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,434
2023,Z,66015019,15–19 let,CZ0317,Tábor,CZ031,Jihočeský kraj,680
2023,Z,66015019,15–19 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,407
2023,Z,66015019,15–19 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,550
2023,Z,66015019,15–19 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,1039
2023,Z,66015019,15–19 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,461
2023,Z,66015019,15–19 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,549
2023,Z,66015019,15–19 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,279
2023,Z,66015019,15–19 let,CZ0327,Tachov,CZ032,Plzeňský kraj,385
2023,Z,66015019,15–19 let,CZ0411,Cheb,CZ041,Karlovarský kraj,601
2023,Z,66015019,15–19 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,786
2023,Z,66015019,15–19 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,664
2023,Z,66015019,15–19 let,CZ0421,Děčín,CZ042,Ústecký kraj,968
2023,Z,66015019,15–19 let,CZ0422,Chomutov,CZ042,Ústecký kraj,953
2023,Z,66015019,15–19 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,870
2023,Z,66015019,15–19 let,CZ0424,Louny,CZ042,Ústecký kraj,671
2023,Z,66015019,15–19 let,CZ0425,Most,CZ042,Ústecký kraj,799
2023,Z,66015019,15–19 let,CZ0426,Teplice,CZ042,Ústecký kraj,948
2023,Z,66015019,15–19 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,862
2023,Z,66015019,15–19 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,739
2023,Z,66015019,15–19 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,572
2023,Z,66015019,15–19 let,CZ0513,Liberec,CZ051,Liberecký kraj,1169
2023,Z,66015019,15–19 let,CZ0514,Semily,CZ051,Liberecký kraj,440
2023,Z,66015019,15–19 let,CZ0521,Hradec Králové,CZ052,Královéhradecký kraj,984
2023,Z,66015019,15–19 let,CZ0522,Jičín,CZ052,Královéhradecký kraj,557
2023,Z,66015019,15–19 let,CZ0523,Náchod,CZ052,Královéhradecký kraj,734
2023,Z,66015019,15–19 let,CZ0524,Rychnov nad Kněžnou,CZ052,Královéhradecký kraj,543
2023,Z,66015019,15–19 let,CZ0525,Trutnov,CZ052,Královéhradecký kraj,766
2023,Z,66015019,15–19 let,CZ0531,Chrudim,CZ053,Pardubický kraj,686
2023,Z,66015019,15–19 let,CZ0532,Pardubice,CZ053,Pardubický kraj,1026
2023,Z,66015019,15–19 let,CZ0533,Svitavy,CZ053,Pardubický kraj,653
2023,Z,66015019,15–19 let,CZ0534,Ústí nad Orlicí,CZ053,Pardubický kraj,695
2023,Z,66015019,15–19 let,CZ0631,Havlíčkův Brod,CZ063,Vysočina,572
2023,Z,66015019,15–19 let,CZ0632,Jihlava,CZ063,Vysočina,592
2023,Z,66015019,15–19 let,CZ0633,Pelhřimov,CZ063,Vysočina,434
2023,Z,66015019,15–19 let,CZ0634,Třebíč,CZ063,Vysočina,617
2023,Z,66015019,15–19 let,CZ0635,Žďár nad Sázavou,CZ063,Vysočina,625
2023,Z,66015019,15–19 let,CZ0641,Blansko,CZ064,Jihomoravský kraj,555
2023,Z,66015019,15–19 let,CZ0642,Brno-město,CZ064,Jihomoravský kraj,1702
2023,Z,66015019,15–19 let,CZ0643,Brno-venkov,CZ064,Jihomoravský kraj,1274
2023,Z,66015019,15–19 let,CZ0644,Břeclav,CZ064,Jihomoravský kraj,685
2023,Z,66015019,15–19 let,CZ0645,Hodonín,CZ064,Jihomoravský kraj,870
2023,Z,66015019,15–19 let,CZ0646,Vyškov,CZ064,Jihomoravský kraj,540
2023,Z,66015019,15–19 let,CZ0647,Znojmo,CZ064,Jihomoravský kraj,737
2023,Z,66015019,15–19 let,CZ0711,Jeseník,CZ071,Olomoucký kraj,222
2023,Z,66015019,15–19 let,CZ0712,Olomouc,CZ071,Olomoucký kraj,1320
2023,Z,66015019,15–19 let,CZ0713,Prostějov,CZ071,Olomoucký kraj,697
2023,Z,66015019,15–19 let,CZ0714,Přerov,CZ071,Olomoucký kraj,769
2023,Z,66015019,15–19 let,CZ0715,Šumperk,CZ071,Olomoucký kraj,802
2023,Z,66015019,15–19 let,CZ0721,Kroměříž,CZ072,Zlínský kraj,625
2023,Z,66015019,15–19 let,CZ0722,Uherské Hradiště,CZ072,Zlínský kraj,770
2023,Z,66015019,15–19 let,CZ0723,Vsetín,CZ072,Zlínský kraj,713
2023,Z,66015019,15–19 let,CZ0724,Zlín,CZ072,Zlínský kraj,926
2023,Z,66015019,15–19 let,CZ0801,Bruntál,CZ080,Moravskoslezský kraj,611
2023,Z,66015019,15–19 let,CZ0802,Frýdek-Místek,CZ080,Moravskoslezský kraj,1228
2023,Z,66015019,15–19 let,CZ0803,Karviná,CZ080,Moravskoslezský kraj,1467
2023,Z,66015019,15–19 let,CZ0804,Nový Jičín,CZ080,Moravskoslezský kraj,906
2023,Z,66015019,15–19 let,CZ0805,Opava,CZ080,Moravskoslezský kraj,1104
2023,Z,66015019,15–19 let,CZ0806,Ostrava-město,CZ080,Moravskoslezský kraj,1854
2023,Z,66020024,20–24 let,CZ0100,Praha,CZ010,Hlavní město Praha,12099
2023,Z,66020024,20–24 let,CZ0201,Benešov,CZ020,Středočeský kraj,1205
2023,Z,66020024,20–24 let,CZ0202,Beroun,CZ020,Středočeský kraj,1090
2023,Z,66020024,20–24 let,CZ0203,Kladno,CZ020,Středočeský kraj,1984
2023,Z,66020024,20–24 let,CZ0204,Kolín,CZ020,Středočeský kraj,1294
2023,Z,66020024,20–24 let,CZ0205,Kutná Hora,CZ020,Středočeský kraj,921
2023,Z,66020024,20–24 let,CZ0206,Mělník,CZ020,Středočeský kraj,1329
2023,Z,66020024,20–24 let,CZ0207,Mladá Boleslav,CZ020,Středočeský kraj,1596
2023,Z,66020024,20–24 let,CZ0208,Nymburk,CZ020,Středočeský kraj,1333
2023,Z,66020024,20–24 let,CZ0209,Praha-východ,CZ020,Středočeský kraj,2160
2023,Z,66020024,20–24 let,CZ020A,Praha-západ,CZ020,Středočeský kraj,1655
2023,Z,66020024,20–24 let,CZ020B,Příbram,CZ020,Středočeský kraj,1501
2023,Z,66020024,20–24 let,CZ020C,Rakovník,CZ020,Středočeský kraj,689
2023,Z,66020024,20–24 let,CZ0311,České Budějovice,CZ031,Jihočeský kraj,2422
2023,Z,66020024,20–24 let,CZ0312,Český Krumlov,CZ031,Jihočeský kraj,867
2023,Z,66020024,20–24 let,CZ0313,Jindřichův Hradec,CZ031,Jihočeský kraj,1176
2023,Z,66020024,20–24 let,CZ0314,Písek,CZ031,Jihočeský kraj,953
2023,Z,66020024,20–24 let,CZ0315,Prachatice,CZ031,Jihočeský kraj,572
2023,Z,66020024,20–24 let,CZ0316,Strakonice,CZ031,Jihočeský kraj,942
2023,Z,66020024,20–24 let,CZ0317,Tábor,CZ031,Jihočeský kraj,1294
2023,Z,66020024,20–24 let,CZ0321,Domažlice,CZ032,Plzeňský kraj,816
2023,Z,66020024,20–24 let,CZ0322,Klatovy,CZ032,Plzeňský kraj,1122
2023,Z,66020024,20–24 let,CZ0323,Plzeň-město,CZ032,Plzeňský kraj,2275
2023,Z,66020024,20–24 let,CZ0324,Plzeň-jih,CZ032,Plzeňský kraj,868
2023,Z,66020024,20–24 let,CZ0325,Plzeň-sever,CZ032,Plzeňský kraj,1018
2023,Z,66020024,20–24 let,CZ0326,Rokycany,CZ032,Plzeňský kraj,587
2023,Z,66020024,20–24 let,CZ0327,Tachov,CZ032,Plzeňský kraj,679
2023,Z,66020024,20–24 let,CZ0411,Cheb,CZ041,Karlovarský kraj,1119
2023,Z,66020024,20–24 let,CZ0412,Karlovy Vary,CZ041,Karlovarský kraj,1394
2023,Z,66020024,20–24 let,CZ0413,Sokolov,CZ041,Karlovarský kraj,1187
2023,Z,66020024,20–24 let,CZ0421,Děčín,CZ042,Ústecký kraj,1812
2023,Z,66020024,20–24 let,CZ0422,Chomutov,CZ042,Ústecký kraj,1692
2023,Z,66020024,20–24 let,CZ0423,Litoměřice,CZ042,Ústecký kraj,1506
2023,Z,66020024,20–24 let,CZ0424,Louny,CZ042,Ústecký kraj,1113
2023,Z,66020024,20–24 let,CZ0425,Most,CZ042,Ústecký kraj,1455
2023,Z,66020024,20–24 let,CZ0426,Teplice,CZ042,Ústecký kraj,1747
2023,Z,66020024,20–24 let,CZ0427,Ústí nad Labem,CZ042,Ústecký kraj,1667
2023,Z,66020024,20–24 let,CZ0511,Česká Lípa,CZ051,Liberecký kraj,1272
2023,Z,66020024,20–24 let,CZ0512,Jablonec nad Nisou,CZ051,Liberecký kraj,1075
2023,Z,66020024,20–24 let,CZ0513,Liberec,CZ051,Liberecký kraj,2202
2023,Z,66020024,20–24 let,CZ0514,Semily,CZ051,Liberecký kraj,938
