"Ukazatel","IndicatorType","Typ financování zdravotní péče-Úroveň 1","HF.HFU1","Typ financování zdravotní péče-Úroveň 2","HF.HFU2","Poskytovatel zdravotní péče-Úroveň 1","HP.HPU1","Poskytovatel zdravotní péče-Úroveň 2","HP.HPU2","Území","Uz0","Roky","CasR","Hodnota"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2013","2013","4478.008949"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2014","2014","4817.379226"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2015","2015","5008.465487"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2016","2016","5269.779278"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2017","2017","5627.39605"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2018","2018","6245.425526"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2019","2019","6187.809879"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2020","2020","7079.681453"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2021","2021","8342.879541"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Psychiatrické nemocnice","HP12","Česko","CZ","2022","2022","8608.854239"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2010","2010","12137.32423"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2011","2011","12567.22291"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2012","2012","13359.24131"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2013","2013","13252.38164"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2014","2014","14373.89659"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2015","2015","14871.21587"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2016","2016","15722.18441"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2017","2017","16989.79097"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2018","2018","18818.61401"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2019","2019","21031.48088"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2020","2020","21085.03086"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2021","2021","25184.60722"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Nemocnice","HP1","Specializované nemocnice ","HP13","Česko","CZ","2022","2022","25667.63245"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2010","2010","11767.24112"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2011","2011","11935.06534"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2012","2012","11879.74742"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2013","2013","12226.68734"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2014","2014","12695.17536"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2015","2015","13157.60852"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2016","2016","13611.18822"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2017","2017","14945.74979"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2018","2018","16743.69139"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2019","2019","18450.63793"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2020","2020","21486.17616"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2021","2021","23075.63271"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Zařízení ošetřovatelské dlouhodobé péče","HP21","Česko","CZ","2022","2022","23317.58896"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2010","2010","8005"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2011","2011","8183"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2012","2012","8243"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2013","2013","8838"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2014","2014","9660"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2015","2015","10606"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2016","2016","11648"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2017","2017","13377"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2018","2018","15628.3"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2019","2019","17382"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2020","2020","20373"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2021","2021","21873"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Léčebny duševního zdraví a pro osoby ohrožené závislostmi","HP22","Česko","CZ","2022","2022","23019"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2010","2010","5.868712517"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2011","2011","6.000886873"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2012","2012","6.060977286"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2013","2013","6.032513579"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2014","2014","6.4917391"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2015","2015","6.750000118"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2016","2016","7.102884602"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2017","2017","9.067455"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2018","2018","7.595348"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2019","2019","7.518402"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2020","2020","7.94398288"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2021","2021","9.262739"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Lůžková zařízení dlouhodobé péče","HP2","Ostatní lůžková zařízení ","HP29","Česko","CZ","2022","2022","10.120267"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2010","2010","35245.63442"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2011","2011","35847.82047"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2012","2012","36119.20067"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2013","2013","36504.20039"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2014","2014","39137.95141"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2015","2015","40940.1922"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2016","2016","42867.19373"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2017","2017","45904.09343"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2018","2018","48648.07682"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2019","2019","53537.9087"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2020","2020","58633.63648"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2021","2021","66932.17756"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace lékařů","HP31","Česko","CZ","2022","2022","72902.24586"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2010","2010","14475.44168"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2011","2011","14614.8773"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2012","2012","14655.67443"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2013","2013","15462.08542"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2014","2014","16464.8537"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2015","2015","16778.95705"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2016","2016","17746.75137"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2017","2017","18768.02987"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2018","2018","19482.10856"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2019","2019","21432.63696"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2020","2020","21161.00575"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2021","2021","26726.86751"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Samostatné ordinace zubních lékařů","HP32","Česko","CZ","2022","2022","31623.07637"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2010","2010","4077.755178"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2011","2011","4144.680193"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2012","2012","4175.237944"
"Výdaje za zdravotní péči celkem (mil. Kč)","7562","Celkem","0","","","Poskytovatelé ambulantní péče","HP3","Ostatní poskytovatelé ambulantní péče","HP33","Česko","CZ","2013","2013","4264.745249"
