"rok","pohlavi","vek_kod","vek_nazev","okres_lau_kod","okres_nazev","kraj_nuts_kod","kraj_nazev","pocet_vysetrenych","populace"
"2020","Z",66080100.0,"80–84 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",296.0,2735.0
"2020","Z",66080100.0,"80–84 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",138.0,1491.0
"2020","Z",66080100.0,"80–84 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",222.0,1956.0
"2020","Z",66080100.0,"80–84 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",181.0,1553.0
"2020","Z",66080100.0,"80–84 let","CZ0632","Jihlava","CZ063","Vysocina",155.0,1715.0
"2020","Z",66080100.0,"80–84 let","CZ0633","Pelhrimov","CZ063","Vysocina",99.0,1281.0
"2020","Z",66080100.0,"80–84 let","CZ0634","Trebic","CZ063","Vysocina",224.0,1699.0
"2020","Z",66080100.0,"80–84 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",184.0,1958.0
"2020","Z",66080100.0,"80–84 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",138.0,1733.0
"2020","Z",66080100.0,"80–84 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",950.0,6209.0
"2020","Z",66080100.0,"80–84 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",349.0,3024.0
"2020","Z",66080100.0,"80–84 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",124.0,1702.0
"2020","Z",66080100.0,"80–84 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",179.0,2511.0
"2020","Z",66080100.0,"80–84 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",99.0,1356.0
"2020","Z",66080100.0,"80–84 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",151.0,1574.0
"2020","Z",66080100.0,"80–84 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",32.0,555.0
"2020","Z",66080100.0,"80–84 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",623.0,3535.0
"2020","Z",66080100.0,"80–84 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",188.0,1721.0
"2020","Z",66080100.0,"80–84 let","CZ0714","Prerov","CZ071","Olomoucky kraj",196.0,2174.0
"2020","Z",66080100.0,"80–84 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",321.0,1885.0
"2020","Z",66080100.0,"80–84 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",163.0,1719.0
"2020","Z",66080100.0,"80–84 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",205.0,2474.0
"2020","Z",66080100.0,"80–84 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",274.0,2305.0
"2020","Z",66080100.0,"80–84 let","CZ0724","Zlin","CZ072","Zlinsky kraj",353.0,3263.0
"2020","Z",66080100.0,"80–84 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",150.0,1230.0
"2020","Z",66080100.0,"80–84 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",285.0,2983.0
"2020","Z",66080100.0,"80–84 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",443.0,3941.0
"2020","Z",66080100.0,"80–84 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",264.0,2167.0
"2020","Z",66080100.0,"80–84 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",358.0,2859.0
"2020","Z",66080100.0,"80–84 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",727.0,5033.0
"2020","Z",66086000.0,"85 let a vice","CZ0100","Praha","CZ010","Hlavni mesto Praha",1034.0,18510.0
"2020","Z",66086000.0,"85 let a vice","CZ0201","Benesov","CZ020","Stredocesky kraj",66.0,1307.0
"2020","Z",66086000.0,"85 let a vice","CZ0202","Beroun","CZ020","Stredocesky kraj",31.0,1096.0
"2020","Z",66086000.0,"85 let a vice","CZ0203","Kladno","CZ020","Stredocesky kraj",59.0,1981.0
"2020","Z",66086000.0,"85 let a vice","CZ0204","Kolin","CZ020","Stredocesky kraj",45.0,1365.0
"2020","Z",66086000.0,"85 let a vice","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",30.0,1183.0
"2020","Z",66086000.0,"85 let a vice","CZ0206","Melnik","CZ020","Stredocesky kraj",37.0,1235.0
"2020","Z",66086000.0,"85 let a vice","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",81.0,1532.0
"2020","Z",66086000.0,"85 let a vice","CZ0208","Nymburk","CZ020","Stredocesky kraj",43.0,1156.0
"2020","Z",66086000.0,"85 let a vice","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",68.0,1680.0
"2020","Z",66086000.0,"85 let a vice","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",50.0,1397.0
"2020","Z",66086000.0,"85 let a vice","CZ020B","Pribram","CZ020","Stredocesky kraj",56.0,1586.0
"2020","Z",66086000.0,"85 let a vice","CZ020C","Rakovnik","CZ020","Stredocesky kraj",41.0,700.0
"2020","Z",66086000.0,"85 let a vice","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",99.0,2607.0
"2020","Z",66086000.0,"85 let a vice","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",34.0,582.0
"2020","Z",66086000.0,"85 let a vice","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",51.0,1286.0
"2020","Z",66086000.0,"85 let a vice","CZ0314","Pisek","CZ031","Jihocesky kraj",29.0,1113.0
"2020","Z",66086000.0,"85 let a vice","CZ0315","Prachatice","CZ031","Jihocesky kraj",20.0,612.0
"2020","Z",66086000.0,"85 let a vice","CZ0316","Strakonice","CZ031","Jihocesky kraj",16.0,968.0
"2020","Z",66086000.0,"85 let a vice","CZ0317","Tabor","CZ031","Jihocesky kraj",62.0,1541.0
"2020","Z",66086000.0,"85 let a vice","CZ0321","Domazlice","CZ032","Plzensky kraj",33.0,702.0
"2020","Z",66086000.0,"85 let a vice","CZ0322","Klatovy","CZ032","Plzensky kraj",36.0,1293.0
"2020","Z",66086000.0,"85 let a vice","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",158.0,2798.0
"2020","Z",66086000.0,"85 let a vice","CZ0324","Plzen-jih","CZ032","Plzensky kraj",24.0,757.0
"2020","Z",66086000.0,"85 let a vice","CZ0325","Plzen-sever","CZ032","Plzensky kraj",39.0,855.0
"2020","Z",66086000.0,"85 let a vice","CZ0326","Rokycany","CZ032","Plzensky kraj",12.0,666.0
"2020","Z",66086000.0,"85 let a vice","CZ0327","Tachov","CZ032","Plzensky kraj",25.0,479.0
"2020","Z",66086000.0,"85 let a vice","CZ0411","Cheb","CZ041","Karlovarsky kraj",31.0,1025.0
"2020","Z",66086000.0,"85 let a vice","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",82.0,1504.0
"2020","Z",66086000.0,"85 let a vice","CZ0413","Sokolov","CZ041","Karlovarsky kraj",46.0,779.0
"2020","Z",66086000.0,"85 let a vice","CZ0421","Decin","CZ042","Ustecky kraj",59.0,1449.0
"2020","Z",66086000.0,"85 let a vice","CZ0422","Chomutov","CZ042","Ustecky kraj",54.0,1096.0
"2020","Z",66086000.0,"85 let a vice","CZ0423","Litomerice","CZ042","Ustecky kraj",54.0,1362.0
"2020","Z",66086000.0,"85 let a vice","CZ0424","Louny","CZ042","Ustecky kraj",32.0,870.0
"2020","Z",66086000.0,"85 let a vice","CZ0425","Most","CZ042","Ustecky kraj",32.0,1123.0
"2020","Z",66086000.0,"85 let a vice","CZ0426","Teplice","CZ042","Ustecky kraj",53.0,1223.0
"2020","Z",66086000.0,"85 let a vice","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",73.0,1414.0
"2020","Z",66086000.0,"85 let a vice","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",27.0,1000.0
"2020","Z",66086000.0,"85 let a vice","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",35.0,1181.0
"2020","Z",66086000.0,"85 let a vice","CZ0513","Liberec","CZ051","Liberecky kraj",92.0,2092.0
"2020","Z",66086000.0,"85 let a vice","CZ0514","Semily","CZ051","Liberecky kraj",49.0,1171.0
"2020","Z",66086000.0,"85 let a vice","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",85.0,2584.0
"2020","Z",66086000.0,"85 let a vice","CZ0522","Jicin","CZ052","Kralovehradecky kraj",42.0,1200.0
"2020","Z",66086000.0,"85 let a vice","CZ0523","Nachod","CZ052","Kralovehradecky kraj",59.0,1674.0
"2020","Z",66086000.0,"85 let a vice","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",36.0,1110.0
"2020","Z",66086000.0,"85 let a vice","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",52.0,1556.0
"2020","Z",66086000.0,"85 let a vice","CZ0531","Chrudim","CZ053","Pardubicky kraj",38.0,1443.0
"2020","Z",66086000.0,"85 let a vice","CZ0532","Pardubice","CZ053","Pardubicky kraj",93.0,2665.0
"2020","Z",66086000.0,"85 let a vice","CZ0533","Svitavy","CZ053","Pardubicky kraj",30.0,1368.0
"2020","Z",66086000.0,"85 let a vice","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",45.0,1824.0
"2020","Z",66086000.0,"85 let a vice","CZ0631","Havlickuv Brod","CZ063","Vysocina",44.0,1344.0
"2020","Z",66086000.0,"85 let a vice","CZ0632","Jihlava","CZ063","Vysocina",59.0,1587.0
"2020","Z",66086000.0,"85 let a vice","CZ0633","Pelhrimov","CZ063","Vysocina",25.0,1049.0
"2020","Z",66086000.0,"85 let a vice","CZ0634","Trebic","CZ063","Vysocina",50.0,1707.0
"2020","Z",66086000.0,"85 let a vice","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",52.0,1585.0
"2020","Z",66086000.0,"85 let a vice","CZ0641","Blansko","CZ064","Jihomoravsky kraj",34.0,1641.0
"2020","Z",66086000.0,"85 let a vice","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",315.0,6390.0
"2020","Z",66086000.0,"85 let a vice","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",107.0,2851.0
"2020","Z",66086000.0,"85 let a vice","CZ0644","Breclav","CZ064","Jihomoravsky kraj",17.0,1501.0
"2020","Z",66086000.0,"85 let a vice","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",39.0,2308.0
"2020","Z",66086000.0,"85 let a vice","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",30.0,1280.0
"2020","Z",66086000.0,"85 let a vice","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",42.0,1491.0
"2020","Z",66086000.0,"85 let a vice","CZ0711","Jesenik","CZ071","Olomoucky kraj",6.0,464.0
"2020","Z",66086000.0,"85 let a vice","CZ0712","Olomouc","CZ071","Olomoucky kraj",202.0,3445.0
"2020","Z",66086000.0,"85 let a vice","CZ0713","Prostejov","CZ071","Olomoucky kraj",56.0,1594.0
"2020","Z",66086000.0,"85 let a vice","CZ0714","Prerov","CZ071","Olomoucky kraj",55.0,1869.0
"2020","Z",66086000.0,"85 let a vice","CZ0715","Sumperk","CZ071","Olomoucky kraj",138.0,1653.0
"2020","Z",66086000.0,"85 let a vice","CZ0721","Kromeriz","CZ072","Zlinsky kraj",44.0,1634.0
"2020","Z",66086000.0,"85 let a vice","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",67.0,2221.0
"2020","Z",66086000.0,"85 let a vice","CZ0723","Vsetin","CZ072","Zlinsky kraj",74.0,2026.0
"2020","Z",66086000.0,"85 let a vice","CZ0724","Zlin","CZ072","Zlinsky kraj",104.0,3074.0
"2020","Z",66086000.0,"85 let a vice","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",34.0,1087.0
"2020","Z",66086000.0,"85 let a vice","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",75.0,2685.0
"2020","Z",66086000.0,"85 let a vice","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",106.0,2973.0
"2020","Z",66086000.0,"85 let a vice","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",54.0,1775.0
"2020","Z",66086000.0,"85 let a vice","CZ0805","Opava","CZ080","Moravskoslezsky kraj",70.0,2261.0
"2020","Z",66086000.0,"85 let a vice","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",209.0,4226.0
"2021","Z",66015000.0,"15–19 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",4714.0,26371.0
"2021","Z",66015000.0,"15–19 let","CZ0201","Benesov","CZ020","Stredocesky kraj",571.0,2349.0
"2021","Z",66015000.0,"15–19 let","CZ0202","Beroun","CZ020","Stredocesky kraj",480.0,2279.0
"2021","Z",66015000.0,"15–19 let","CZ0203","Kladno","CZ020","Stredocesky kraj",1000.0,3882.0
"2021","Z",66015000.0,"15–19 let","CZ0204","Kolin","CZ020","Stredocesky kraj",663.0,2437.0
"2021","Z",66015000.0,"15–19 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",426.0,1634.0
"2021","Z",66015000.0,"15–19 let","CZ0206","Melnik","CZ020","Stredocesky kraj",663.0,2669.0
"2021","Z",66015000.0,"15–19 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",697.0,2842.0
"2021","Z",66015000.0,"15–19 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",580.0,2521.0
"2021","Z",66015000.0,"15–19 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",1057.0,5004.0
"2021","Z",66015000.0,"15–19 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",734.0,4093.0
"2021","Z",66015000.0,"15–19 let","CZ020B","Pribram","CZ020","Stredocesky kraj",726.0,2688.0
"2021","Z",66015000.0,"15–19 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",329.0,1264.0
"2021","Z",66015000.0,"15–19 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",1113.0,4518.0
"2021","Z",66015000.0,"15–19 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",441.0,1497.0
"2021","Z",66015000.0,"15–19 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",587.0,2106.0
"2021","Z",66015000.0,"15–19 let","CZ0314","Pisek","CZ031","Jihocesky kraj",385.0,1632.0
"2021","Z",66015000.0,"15–19 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",246.0,1178.0
"2021","Z",66015000.0,"15–19 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",435.0,1649.0
"2021","Z",66015000.0,"15–19 let","CZ0317","Tabor","CZ031","Jihocesky kraj",640.0,2416.0
"2021","Z",66015000.0,"15–19 let","CZ0321","Domazlice","CZ032","Plzensky kraj",364.0,1345.0
"2021","Z",66015000.0,"15–19 let","CZ0322","Klatovy","CZ032","Plzensky kraj",549.0,2056.0
"2021","Z",66015000.0,"15–19 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",946.0,3989.0
"2021","Z",66015000.0,"15–19 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",436.0,1583.0
"2021","Z",66015000.0,"15–19 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",526.0,1896.0
"2021","Z",66015000.0,"15–19 let","CZ0326","Rokycany","CZ032","Plzensky kraj",291.0,1074.0
"2021","Z",66015000.0,"15–19 let","CZ0327","Tachov","CZ032","Plzensky kraj",329.0,1226.0
"2021","Z",66015000.0,"15–19 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",648.0,2164.0
"2021","Z",66015000.0,"15–19 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",784.0,2487.0
"2021","Z",66015000.0,"15–19 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",657.0,1982.0
"2021","Z",66015000.0,"15–19 let","CZ0421","Decin","CZ042","Ustecky kraj",999.0,3301.0
"2021","Z",66015000.0,"15–19 let","CZ0422","Chomutov","CZ042","Ustecky kraj",888.0,3079.0
"2021","Z",66015000.0,"15–19 let","CZ0423","Litomerice","CZ042","Ustecky kraj",815.0,2836.0
"2021","Z",66015000.0,"15–19 let","CZ0424","Louny","CZ042","Ustecky kraj",631.0,2152.0
"2021","Z",66015000.0,"15–19 let","CZ0425","Most","CZ042","Ustecky kraj",778.0,2691.0
"2021","Z",66015000.0,"15–19 let","CZ0426","Teplice","CZ042","Ustecky kraj",920.0,3108.0
"2021","Z",66015000.0,"15–19 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",862.0,3097.0
"2021","Z",66015000.0,"15–19 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",712.0,2481.0
"2021","Z",66015000.0,"15–19 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",556.0,2055.0
"2021","Z",66015000.0,"15–19 let","CZ0513","Liberec","CZ051","Liberecky kraj",963.0,4210.0
"2021","Z",66015000.0,"15–19 let","CZ0514","Semily","CZ051","Liberecky kraj",402.0,1634.0
"2021","Z",66015000.0,"15–19 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",869.0,3716.0
"2021","Z",66015000.0,"15–19 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",524.0,1844.0
"2021","Z",66015000.0,"15–19 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",751.0,2605.0
"2021","Z",66015000.0,"15–19 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",516.0,1906.0
"2021","Z",66015000.0,"15–19 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",718.0,2737.0
"2021","Z",66015000.0,"15–19 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",642.0,2405.0
"2021","Z",66015000.0,"15–19 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",923.0,3693.0
"2021","Z",66015000.0,"15–19 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",607.0,2531.0
"2021","Z",66015000.0,"15–19 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",660.0,3362.0
"2021","Z",66015000.0,"15–19 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",571.0,2245.0
"2021","Z",66015000.0,"15–19 let","CZ0632","Jihlava","CZ063","Vysocina",552.0,2609.0
"2021","Z",66015000.0,"15–19 let","CZ0633","Pelhrimov","CZ063","Vysocina",452.0,1674.0
"2021","Z",66015000.0,"15–19 let","CZ0634","Trebic","CZ063","Vysocina",598.0,2553.0
"2021","Z",66015000.0,"15–19 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",594.0,2862.0
"2021","Z",66015000.0,"15–19 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",511.0,2427.0
"2021","Z",66015000.0,"15–19 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",1592.0,8040.0
"2021","Z",66015000.0,"15–19 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",1160.0,5395.0
"2021","Z",66015000.0,"15–19 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",621.0,2578.0
"2021","Z",66015000.0,"15–19 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",776.0,3400.0
"2021","Z",66015000.0,"15–19 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",502.0,2118.0
"2021","Z",66015000.0,"15–19 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",708.0,2617.0
"2021","Z",66015000.0,"15–19 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",204.0,908.0
"2021","Z",66015000.0,"15–19 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",1287.0,5378.0
"2021","Z",66015000.0,"15–19 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",670.0,2623.0
"2021","Z",66015000.0,"15–19 let","CZ0714","Prerov","CZ071","Olomoucky kraj",754.0,2965.0
"2021","Z",66015000.0,"15–19 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",831.0,2741.0
"2021","Z",66015000.0,"15–19 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",608.0,2347.0
"2021","Z",66015000.0,"15–19 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",774.0,3231.0
"2021","Z",66015000.0,"15–19 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",688.0,3269.0
"2021","Z",66015000.0,"15–19 let","CZ0724","Zlin","CZ072","Zlinsky kraj",963.0,4332.0
"2021","Z",66015000.0,"15–19 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",644.0,2157.0
"2021","Z",66015000.0,"15–19 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",1163.0,5116.0
"2021","Z",66015000.0,"15–19 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",1424.0,5506.0
"2021","Z",66015000.0,"15–19 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",872.0,3590.0
"2021","Z",66015000.0,"15–19 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",977.0,4217.0
"2021","Z",66015000.0,"15–19 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",1803.0,7352.0
"2021","Z",66020000.0,"20–24 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",11052.0,27163.0
"2021","Z",66020000.0,"20–24 let","CZ0201","Benesov","CZ020","Stredocesky kraj",1163.0,2091.0
"2021","Z",66020000.0,"20–24 let","CZ0202","Beroun","CZ020","Stredocesky kraj",1042.0,1963.0
"2021","Z",66020000.0,"20–24 let","CZ0203","Kladno","CZ020","Stredocesky kraj",1926.0,3510.0
"2021","Z",66020000.0,"20–24 let","CZ0204","Kolin","CZ020","Stredocesky kraj",1211.0,2115.0
"2021","Z",66020000.0,"20–24 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",955.0,1627.0
"2021","Z",66020000.0,"20–24 let","CZ0206","Melnik","CZ020","Stredocesky kraj",1239.0,2280.0
"2021","Z",66020000.0,"20–24 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",1600.0,2653.0
"2021","Z",66020000.0,"20–24 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",1150.0,2144.0
"2021","Z",66020000.0,"20–24 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",1909.0,3728.0
"2021","Z",66020000.0,"20–24 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",1500.0,3109.0
"2021","Z",66020000.0,"20–24 let","CZ020B","Pribram","CZ020","Stredocesky kraj",1468.0,2501.0
"2021","Z",66020000.0,"20–24 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",688.0,1169.0
"2021","Z",66020000.0,"20–24 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",2323.0,4109.0
"2021","Z",66020000.0,"20–24 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",816.0,1361.0
"2021","Z",66020000.0,"20–24 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",1184.0,2066.0
"2021","Z",66020000.0,"20–24 let","CZ0314","Pisek","CZ031","Jihocesky kraj",901.0,1601.0
"2021","Z",66020000.0,"20–24 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",624.0,1222.0
"2021","Z",66020000.0,"20–24 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",874.0,1528.0
"2021","Z",66020000.0,"20–24 let","CZ0317","Tabor","CZ031","Jihocesky kraj",1239.0,2228.0
"2021","Z",66020000.0,"20–24 let","CZ0321","Domazlice","CZ032","Plzensky kraj",753.0,1206.0
"2021","Z",66020000.0,"20–24 let","CZ0322","Klatovy","CZ032","Plzensky kraj",1047.0,1927.0
"2021","Z",66020000.0,"20–24 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",2061.0,3959.0
"2021","Z",66020000.0,"20–24 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",865.0,1498.0
"2021","Z",66020000.0,"20–24 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",1021.0,1816.0
"2021","Z",66020000.0,"20–24 let","CZ0326","Rokycany","CZ032","Plzensky kraj",574.0,1014.0
"2021","Z",66020000.0,"20–24 let","CZ0327","Tachov","CZ032","Plzensky kraj",664.0,1219.0
"2021","Z",66020000.0,"20–24 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",1129.0,2087.0
"2021","Z",66020000.0,"20–24 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",1395.0,2397.0
"2021","Z",66020000.0,"20–24 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",1182.0,1996.0
"2021","Z",66020000.0,"20–24 let","CZ0421","Decin","CZ042","Ustecky kraj",1754.0,3054.0
"2021","Z",66020000.0,"20–24 let","CZ0422","Chomutov","CZ042","Ustecky kraj",1677.0,2932.0
"2021","Z",66020000.0,"20–24 let","CZ0423","Litomerice","CZ042","Ustecky kraj",1543.0,2610.0
"2021","Z",66020000.0,"20–24 let","CZ0424","Louny","CZ042","Ustecky kraj",1085.0,1905.0
"2021","Z",66020000.0,"20–24 let","CZ0425","Most","CZ042","Ustecky kraj",1383.0,2564.0
"2021","Z",66020000.0,"20–24 let","CZ0426","Teplice","CZ042","Ustecky kraj",1672.0,2929.0
"2021","Z",66020000.0,"20–24 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",1503.0,2779.0
"2021","Z",66020000.0,"20–24 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",1215.0,2420.0
"2021","Z",66020000.0,"20–24 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",1031.0,2011.0
"2021","Z",66020000.0,"20–24 let","CZ0513","Liberec","CZ051","Liberecky kraj",2009.0,3952.0
"2021","Z",66020000.0,"20–24 let","CZ0514","Semily","CZ051","Liberecky kraj",912.0,1586.0
"2021","Z",66020000.0,"20–24 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",1906.0,3546.0
"2021","Z",66020000.0,"20–24 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",1037.0,1713.0
"2021","Z",66020000.0,"20–24 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",1493.0,2506.0
"2021","Z",66020000.0,"20–24 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",1040.0,1797.0
"2021","Z",66020000.0,"20–24 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",1410.0,2525.0
"2021","Z",66020000.0,"20–24 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",1459.0,2398.0
"2021","Z",66020000.0,"20–24 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",2052.0,3735.0
"2021","Z",66020000.0,"20–24 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",1385.0,2472.0
"2021","Z",66020000.0,"20–24 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",1740.0,3234.0
"2021","Z",66020000.0,"20–24 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",1180.0,2046.0
"2021","Z",66020000.0,"20–24 let","CZ0632","Jihlava","CZ063","Vysocina",1372.0,2473.0
"2021","Z",66020000.0,"20–24 let","CZ0633","Pelhrimov","CZ063","Vysocina",956.0,1708.0
"2021","Z",66020000.0,"20–24 let","CZ0634","Trebic","CZ063","Vysocina",1374.0,2482.0
"2021","Z",66020000.0,"20–24 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",1408.0,2726.0
"2021","Z",66020000.0,"20–24 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",1174.0,2287.0
"2021","Z",66020000.0,"20–24 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",3697.0,8032.0
"2021","Z",66020000.0,"20–24 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",2439.0,4627.0
