"rok","pohlavi","vek_kod","vek_nazev","okres_lau_kod","okres_nazev","kraj_nuts_kod","kraj_nazev","pocet_vysetrenych","pocet_abnormalnich"
"2013","Z",66025100.0,"25–59 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",19137.0,842.0
"2013","Z",66025100.0,"25–59 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",12978.0,439.0
"2013","Z",66025100.0,"25–59 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",23515.0,954.0
"2013","Z",66025100.0,"25–59 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",19487.0,751.0
"2013","Z",66025100.0,"25–59 let","CZ020B","Pribram","CZ020","Stredocesky kraj",16216.0,1007.0
"2013","Z",66025100.0,"25–59 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",7973.0,379.0
"2013","Z",66025100.0,"25–59 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",28800.0,1626.0
"2013","Z",66025100.0,"25–59 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",8998.0,344.0
"2013","Z",66025100.0,"25–59 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",13247.0,338.0
"2013","Z",66025100.0,"25–59 let","CZ0314","Pisek","CZ031","Jihocesky kraj",9549.0,264.0
"2013","Z",66025100.0,"25–59 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",6660.0,294.0
"2013","Z",66025100.0,"25–59 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",9260.0,364.0
"2013","Z",66025100.0,"25–59 let","CZ0317","Tabor","CZ031","Jihocesky kraj",15428.0,897.0
"2013","Z",66025100.0,"25–59 let","CZ0321","Domazlice","CZ032","Plzensky kraj",8695.0,318.0
"2013","Z",66025100.0,"25–59 let","CZ0322","Klatovy","CZ032","Plzensky kraj",11221.0,446.0
"2013","Z",66025100.0,"25–59 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",27088.0,1147.0
"2013","Z",66025100.0,"25–59 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",8753.0,294.0
"2013","Z",66025100.0,"25–59 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",11418.0,454.0
"2013","Z",66025100.0,"25–59 let","CZ0326","Rokycany","CZ032","Plzensky kraj",6370.0,236.0
"2013","Z",66025100.0,"25–59 let","CZ0327","Tachov","CZ032","Plzensky kraj",7697.0,318.0
"2013","Z",66025100.0,"25–59 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",11127.0,566.0
"2013","Z",66025100.0,"25–59 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",13831.0,1180.0
"2013","Z",66025100.0,"25–59 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",11617.0,776.0
"2013","Z",66025100.0,"25–59 let","CZ0421","Decin","CZ042","Ustecky kraj",15272.0,885.0
"2013","Z",66025100.0,"25–59 let","CZ0422","Chomutov","CZ042","Ustecky kraj",17065.0,1057.0
"2013","Z",66025100.0,"25–59 let","CZ0423","Litomerice","CZ042","Ustecky kraj",16104.0,407.0
"2013","Z",66025100.0,"25–59 let","CZ0424","Louny","CZ042","Ustecky kraj",10513.0,382.0
"2013","Z",66025100.0,"25–59 let","CZ0425","Most","CZ042","Ustecky kraj",14731.0,819.0
"2013","Z",66025100.0,"25–59 let","CZ0426","Teplice","CZ042","Ustecky kraj",15151.0,725.0
"2013","Z",66025100.0,"25–59 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",15262.0,358.0
"2013","Z",66025100.0,"25–59 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",12995.0,642.0
"2013","Z",66025100.0,"25–59 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",12383.0,524.0
"2013","Z",66025100.0,"25–59 let","CZ0513","Liberec","CZ051","Liberecky kraj",22649.0,733.0
"2013","Z",66025100.0,"25–59 let","CZ0514","Semily","CZ051","Liberecky kraj",10068.0,382.0
"2013","Z",66025100.0,"25–59 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",22164.0,556.0
"2013","Z",66025100.0,"25–59 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",11182.0,440.0
"2013","Z",66025100.0,"25–59 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",15571.0,377.0
"2013","Z",66025100.0,"25–59 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",11111.0,237.0
"2013","Z",66025100.0,"25–59 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",15111.0,519.0
"2013","Z",66025100.0,"25–59 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",15613.0,463.0
"2013","Z",66025100.0,"25–59 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",24777.0,759.0
"2013","Z",66025100.0,"25–59 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",14303.0,467.0
"2013","Z",66025100.0,"25–59 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",19351.0,649.0
"2013","Z",66025100.0,"25–59 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",12802.0,286.0
"2013","Z",66025100.0,"25–59 let","CZ0632","Jihlava","CZ063","Vysocina",15697.0,606.0
"2013","Z",66025100.0,"25–59 let","CZ0633","Pelhrimov","CZ063","Vysocina",9883.0,213.0
"2013","Z",66025100.0,"25–59 let","CZ0634","Trebic","CZ063","Vysocina",16149.0,594.0
"2013","Z",66025100.0,"25–59 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",15418.0,487.0
"2013","Z",66025100.0,"25–59 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",13936.0,625.0
"2013","Z",66025100.0,"25–59 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",51166.0,3103.0
"2013","Z",66025100.0,"25–59 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",29949.0,1667.0
"2013","Z",66025100.0,"25–59 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",16118.0,607.0
"2013","Z",66025100.0,"25–59 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",18532.0,734.0
"2013","Z",66025100.0,"25–59 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",12341.0,574.0
"2013","Z",66025100.0,"25–59 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",14452.0,570.0
"2013","Z",66025100.0,"25–59 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",3836.0,173.0
"2013","Z",66025100.0,"25–59 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",33012.0,1708.0
"2013","Z",66025100.0,"25–59 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",15327.0,572.0
"2013","Z",66025100.0,"25–59 let","CZ0714","Prerov","CZ071","Olomoucky kraj",17013.0,794.0
"2013","Z",66025100.0,"25–59 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",16077.0,618.0
"2013","Z",66025100.0,"25–59 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",14060.0,292.0
"2013","Z",66025100.0,"25–59 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",19253.0,399.0
"2013","Z",66025100.0,"25–59 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",19661.0,871.0
"2013","Z",66025100.0,"25–59 let","CZ0724","Zlin","CZ072","Zlinsky kraj",25573.0,715.0
"2013","Z",66025100.0,"25–59 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",12137.0,619.0
"2013","Z",66025100.0,"25–59 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",27457.0,1497.0
"2013","Z",66025100.0,"25–59 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",30944.0,2368.0
"2013","Z",66025100.0,"25–59 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",20572.0,1356.0
"2013","Z",66025100.0,"25–59 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",24940.0,1750.0
"2013","Z",66025100.0,"25–59 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",41181.0,2921.0
"2014","Z",66025100.0,"25–59 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",162385.0,6184.0
"2014","Z",66025100.0,"25–59 let","CZ0201","Benesov","CZ020","Stredocesky kraj",12951.0,645.0
"2014","Z",66025100.0,"25–59 let","CZ0202","Beroun","CZ020","Stredocesky kraj",12092.0,440.0
"2014","Z",66025100.0,"25–59 let","CZ0203","Kladno","CZ020","Stredocesky kraj",21083.0,730.0
"2014","Z",66025100.0,"25–59 let","CZ0204","Kolin","CZ020","Stredocesky kraj",12990.0,563.0
"2014","Z",66025100.0,"25–59 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",9867.0,413.0
"2014","Z",66025100.0,"25–59 let","CZ0206","Melnik","CZ020","Stredocesky kraj",14222.0,567.0
"2014","Z",66025100.0,"25–59 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",19245.0,803.0
"2014","Z",66025100.0,"25–59 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",12926.0,454.0
"2014","Z",66025100.0,"25–59 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",23778.0,852.0
"2014","Z",66025100.0,"25–59 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",19486.0,729.0
"2014","Z",66025100.0,"25–59 let","CZ020B","Pribram","CZ020","Stredocesky kraj",16029.0,822.0
"2014","Z",66025100.0,"25–59 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",7762.0,407.0
"2014","Z",66025100.0,"25–59 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",28534.0,1352.0
"2014","Z",66025100.0,"25–59 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",8482.0,262.0
"2014","Z",66025100.0,"25–59 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",13150.0,330.0
"2014","Z",66025100.0,"25–59 let","CZ0314","Pisek","CZ031","Jihocesky kraj",9222.0,252.0
"2014","Z",66025100.0,"25–59 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",6549.0,250.0
"2014","Z",66025100.0,"25–59 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",9058.0,322.0
"2014","Z",66025100.0,"25–59 let","CZ0317","Tabor","CZ031","Jihocesky kraj",14436.0,760.0
"2014","Z",66025100.0,"25–59 let","CZ0321","Domazlice","CZ032","Plzensky kraj",8540.0,260.0
"2014","Z",66025100.0,"25–59 let","CZ0322","Klatovy","CZ032","Plzensky kraj",11005.0,369.0
"2014","Z",66025100.0,"25–59 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",26452.0,987.0
"2014","Z",66025100.0,"25–59 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",8568.0,284.0
"2014","Z",66025100.0,"25–59 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",11107.0,390.0
"2014","Z",66025100.0,"25–59 let","CZ0326","Rokycany","CZ032","Plzensky kraj",6317.0,238.0
"2014","Z",66025100.0,"25–59 let","CZ0327","Tachov","CZ032","Plzensky kraj",7306.0,286.0
"2014","Z",66025100.0,"25–59 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",11066.0,499.0
"2014","Z",66025100.0,"25–59 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",13721.0,1177.0
"2014","Z",66025100.0,"25–59 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",11342.0,793.0
"2014","Z",66025100.0,"25–59 let","CZ0421","Decin","CZ042","Ustecky kraj",15138.0,758.0
"2014","Z",66025100.0,"25–59 let","CZ0422","Chomutov","CZ042","Ustecky kraj",16397.0,798.0
"2014","Z",66025100.0,"25–59 let","CZ0423","Litomerice","CZ042","Ustecky kraj",16580.0,406.0
"2014","Z",66025100.0,"25–59 let","CZ0424","Louny","CZ042","Ustecky kraj",10577.0,343.0
"2014","Z",66025100.0,"25–59 let","CZ0425","Most","CZ042","Ustecky kraj",13949.0,668.0
"2014","Z",66025100.0,"25–59 let","CZ0426","Teplice","CZ042","Ustecky kraj",14943.0,671.0
"2014","Z",66025100.0,"25–59 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",15056.0,311.0
"2014","Z",66025100.0,"25–59 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",12854.0,550.0
"2014","Z",66025100.0,"25–59 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",11909.0,510.0
"2014","Z",66025100.0,"25–59 let","CZ0513","Liberec","CZ051","Liberecky kraj",22597.0,723.0
"2014","Z",66025100.0,"25–59 let","CZ0514","Semily","CZ051","Liberecky kraj",10052.0,383.0
"2014","Z",66025100.0,"25–59 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",21842.0,755.0
"2014","Z",66025100.0,"25–59 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",10916.0,468.0
"2014","Z",66025100.0,"25–59 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",15476.0,561.0
"2014","Z",66025100.0,"25–59 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",10683.0,396.0
"2014","Z",66025100.0,"25–59 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",14644.0,680.0
"2014","Z",66025100.0,"25–59 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",15207.0,595.0
"2014","Z",66025100.0,"25–59 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",23947.0,1037.0
"2014","Z",66025100.0,"25–59 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",14081.0,826.0
"2014","Z",66025100.0,"25–59 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",19100.0,981.0
"2014","Z",66025100.0,"25–59 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",12568.0,307.0
"2014","Z",66025100.0,"25–59 let","CZ0632","Jihlava","CZ063","Vysocina",15610.0,622.0
"2014","Z",66025100.0,"25–59 let","CZ0633","Pelhrimov","CZ063","Vysocina",9592.0,208.0
"2014","Z",66025100.0,"25–59 let","CZ0634","Trebic","CZ063","Vysocina",15512.0,553.0
"2014","Z",66025100.0,"25–59 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",14813.0,364.0
"2014","Z",66025100.0,"25–59 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",13766.0,549.0
"2014","Z",66025100.0,"25–59 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",51202.0,2830.0
"2014","Z",66025100.0,"25–59 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",29741.0,1529.0
"2014","Z",66025100.0,"25–59 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",15690.0,562.0
"2014","Z",66025100.0,"25–59 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",18634.0,646.0
"2014","Z",66025100.0,"25–59 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",11814.0,496.0
"2014","Z",66025100.0,"25–59 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",14527.0,513.0
"2014","Z",66025100.0,"25–59 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",3922.0,162.0
"2014","Z",66025100.0,"25–59 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",33313.0,1712.0
"2014","Z",66025100.0,"25–59 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",15191.0,526.0
"2014","Z",66025100.0,"25–59 let","CZ0714","Prerov","CZ071","Olomoucky kraj",16939.0,753.0
"2014","Z",66025100.0,"25–59 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",16046.0,543.0
"2014","Z",66025100.0,"25–59 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",14079.0,266.0
"2014","Z",66025100.0,"25–59 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",18406.0,339.0
"2014","Z",66025100.0,"25–59 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",20018.0,809.0
"2014","Z",66025100.0,"25–59 let","CZ0724","Zlin","CZ072","Zlinsky kraj",25074.0,729.0
"2014","Z",66025100.0,"25–59 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",12127.0,556.0
"2014","Z",66025100.0,"25–59 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",27282.0,1701.0
"2014","Z",66025100.0,"25–59 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",31101.0,2329.0
"2014","Z",66025100.0,"25–59 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",20735.0,1203.0
"2014","Z",66025100.0,"25–59 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",24730.0,1558.0
"2014","Z",66025100.0,"25–59 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",41432.0,2991.0
"2015","Z",66025100.0,"25–59 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",168052.0,6639.0
"2015","Z",66025100.0,"25–59 let","CZ0201","Benesov","CZ020","Stredocesky kraj",13139.0,592.0
"2015","Z",66025100.0,"25–59 let","CZ0202","Beroun","CZ020","Stredocesky kraj",12199.0,493.0
"2015","Z",66025100.0,"25–59 let","CZ0203","Kladno","CZ020","Stredocesky kraj",21910.0,803.0
"2015","Z",66025100.0,"25–59 let","CZ0204","Kolin","CZ020","Stredocesky kraj",13360.0,554.0
"2015","Z",66025100.0,"25–59 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",10196.0,368.0
"2015","Z",66025100.0,"25–59 let","CZ0206","Melnik","CZ020","Stredocesky kraj",14157.0,613.0
"2015","Z",66025100.0,"25–59 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",19638.0,906.0
"2015","Z",66025100.0,"25–59 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",12744.0,372.0
"2015","Z",66025100.0,"25–59 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",24748.0,963.0
"2015","Z",66025100.0,"25–59 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",20285.0,854.0
"2015","Z",66025100.0,"25–59 let","CZ020B","Pribram","CZ020","Stredocesky kraj",15843.0,896.0
"2015","Z",66025100.0,"25–59 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",7886.0,375.0
"2015","Z",66025100.0,"25–59 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",29242.0,1423.0
"2015","Z",66025100.0,"25–59 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",8912.0,359.0
"2015","Z",66025100.0,"25–59 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",12821.0,396.0
"2015","Z",66025100.0,"25–59 let","CZ0314","Pisek","CZ031","Jihocesky kraj",9450.0,249.0
"2015","Z",66025100.0,"25–59 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",6377.0,251.0
"2015","Z",66025100.0,"25–59 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",9186.0,369.0
"2015","Z",66025100.0,"25–59 let","CZ0317","Tabor","CZ031","Jihocesky kraj",14815.0,732.0
"2015","Z",66025100.0,"25–59 let","CZ0321","Domazlice","CZ032","Plzensky kraj",8642.0,285.0
"2015","Z",66025100.0,"25–59 let","CZ0322","Klatovy","CZ032","Plzensky kraj",11078.0,408.0
"2015","Z",66025100.0,"25–59 let","CZ0323","Plzen-mesto","CZ032","Plzensky kraj",26670.0,1100.0
"2015","Z",66025100.0,"25–59 let","CZ0324","Plzen-jih","CZ032","Plzensky kraj",8511.0,315.0
"2015","Z",66025100.0,"25–59 let","CZ0325","Plzen-sever","CZ032","Plzensky kraj",11220.0,415.0
"2015","Z",66025100.0,"25–59 let","CZ0326","Rokycany","CZ032","Plzensky kraj",6295.0,256.0
"2015","Z",66025100.0,"25–59 let","CZ0327","Tachov","CZ032","Plzensky kraj",7271.0,317.0
"2015","Z",66025100.0,"25–59 let","CZ0411","Cheb","CZ041","Karlovarsky kraj",11014.0,508.0
"2015","Z",66025100.0,"25–59 let","CZ0412","Karlovy Vary","CZ041","Karlovarsky kraj",14911.0,874.0
"2015","Z",66025100.0,"25–59 let","CZ0413","Sokolov","CZ041","Karlovarsky kraj",12097.0,747.0
"2015","Z",66025100.0,"25–59 let","CZ0421","Decin","CZ042","Ustecky kraj",15286.0,776.0
"2015","Z",66025100.0,"25–59 let","CZ0422","Chomutov","CZ042","Ustecky kraj",16593.0,773.0
"2015","Z",66025100.0,"25–59 let","CZ0423","Litomerice","CZ042","Ustecky kraj",16348.0,408.0
"2015","Z",66025100.0,"25–59 let","CZ0424","Louny","CZ042","Ustecky kraj",10894.0,416.0
"2015","Z",66025100.0,"25–59 let","CZ0425","Most","CZ042","Ustecky kraj",14065.0,707.0
"2015","Z",66025100.0,"25–59 let","CZ0426","Teplice","CZ042","Ustecky kraj",15297.0,624.0
"2015","Z",66025100.0,"25–59 let","CZ0427","Usti nad Labem","CZ042","Ustecky kraj",14954.0,341.0
"2015","Z",66025100.0,"25–59 let","CZ0511","Ceska Lipa","CZ051","Liberecky kraj",12806.0,491.0
"2015","Z",66025100.0,"25–59 let","CZ0512","Jablonec nad Nisou","CZ051","Liberecky kraj",11888.0,483.0
"2015","Z",66025100.0,"25–59 let","CZ0513","Liberec","CZ051","Liberecky kraj",22474.0,660.0
"2015","Z",66025100.0,"25–59 let","CZ0514","Semily","CZ051","Liberecky kraj",10091.0,372.0
"2015","Z",66025100.0,"25–59 let","CZ0521","Hradec Kralove","CZ052","Kralovehradecky kraj",21344.0,663.0
"2015","Z",66025100.0,"25–59 let","CZ0522","Jicin","CZ052","Kralovehradecky kraj",10903.0,432.0
"2015","Z",66025100.0,"25–59 let","CZ0523","Nachod","CZ052","Kralovehradecky kraj",15374.0,374.0
"2015","Z",66025100.0,"25–59 let","CZ0524","Rychnov nad Kneznou","CZ052","Kralovehradecky kraj",10682.0,224.0
"2015","Z",66025100.0,"25–59 let","CZ0525","Trutnov","CZ052","Kralovehradecky kraj",14540.0,486.0
"2015","Z",66025100.0,"25–59 let","CZ0531","Chrudim","CZ053","Pardubicky kraj",15322.0,484.0
"2015","Z",66025100.0,"25–59 let","CZ0532","Pardubice","CZ053","Pardubicky kraj",23963.0,638.0
"2015","Z",66025100.0,"25–59 let","CZ0533","Svitavy","CZ053","Pardubicky kraj",14390.0,546.0
"2015","Z",66025100.0,"25–59 let","CZ0534","Usti nad Orlici","CZ053","Pardubicky kraj",19001.0,648.0
"2015","Z",66025100.0,"25–59 let","CZ0631","Havlickuv Brod","CZ063","Vysocina",12575.0,287.0
"2015","Z",66025100.0,"25–59 let","CZ0632","Jihlava","CZ063","Vysocina",15672.0,648.0
"2015","Z",66025100.0,"25–59 let","CZ0633","Pelhrimov","CZ063","Vysocina",9786.0,252.0
"2015","Z",66025100.0,"25–59 let","CZ0634","Trebic","CZ063","Vysocina",15699.0,514.0
"2015","Z",66025100.0,"25–59 let","CZ0635","Zdar nad Sazavou","CZ063","Vysocina",15322.0,483.0
"2015","Z",66025100.0,"25–59 let","CZ0641","Blansko","CZ064","Jihomoravsky kraj",13846.0,543.0
"2015","Z",66025100.0,"25–59 let","CZ0642","Brno-mesto","CZ064","Jihomoravsky kraj",50579.0,2476.0
"2015","Z",66025100.0,"25–59 let","CZ0643","Brno-venkov","CZ064","Jihomoravsky kraj",29834.0,1370.0
"2015","Z",66025100.0,"25–59 let","CZ0644","Breclav","CZ064","Jihomoravsky kraj",15636.0,452.0
"2015","Z",66025100.0,"25–59 let","CZ0645","Hodonin","CZ064","Jihomoravsky kraj",18759.0,601.0
"2015","Z",66025100.0,"25–59 let","CZ0646","Vyskov","CZ064","Jihomoravsky kraj",11492.0,546.0
"2015","Z",66025100.0,"25–59 let","CZ0647","Znojmo","CZ064","Jihomoravsky kraj",14422.0,453.0
"2015","Z",66025100.0,"25–59 let","CZ0711","Jesenik","CZ071","Olomoucky kraj",3876.0,192.0
"2015","Z",66025100.0,"25–59 let","CZ0712","Olomouc","CZ071","Olomoucky kraj",34219.0,2183.0
"2015","Z",66025100.0,"25–59 let","CZ0713","Prostejov","CZ071","Olomoucky kraj",15251.0,647.0
"2015","Z",66025100.0,"25–59 let","CZ0714","Prerov","CZ071","Olomoucky kraj",17152.0,772.0
"2015","Z",66025100.0,"25–59 let","CZ0715","Sumperk","CZ071","Olomoucky kraj",16031.0,622.0
"2015","Z",66025100.0,"25–59 let","CZ0721","Kromeriz","CZ072","Zlinsky kraj",13927.0,252.0
"2015","Z",66025100.0,"25–59 let","CZ0722","Uherske Hradiste","CZ072","Zlinsky kraj",18978.0,362.0
"2015","Z",66025100.0,"25–59 let","CZ0723","Vsetin","CZ072","Zlinsky kraj",20231.0,668.0
"2015","Z",66025100.0,"25–59 let","CZ0724","Zlin","CZ072","Zlinsky kraj",24921.0,709.0
"2015","Z",66025100.0,"25–59 let","CZ0801","Bruntal","CZ080","Moravskoslezsky kraj",11880.0,520.0
"2015","Z",66025100.0,"25–59 let","CZ0802","Frydek-Mistek","CZ080","Moravskoslezsky kraj",28006.0,1341.0
"2015","Z",66025100.0,"25–59 let","CZ0803","Karvina","CZ080","Moravskoslezsky kraj",31907.0,1889.0
"2015","Z",66025100.0,"25–59 let","CZ0804","Novy Jicin","CZ080","Moravskoslezsky kraj",20978.0,1138.0
"2015","Z",66025100.0,"25–59 let","CZ0805","Opava","CZ080","Moravskoslezsky kraj",25513.0,1407.0
"2015","Z",66025100.0,"25–59 let","CZ0806","Ostrava-mesto","CZ080","Moravskoslezsky kraj",42264.0,2834.0
"2016","Z",66025100.0,"25–59 let","CZ0100","Praha","CZ010","Hlavni mesto Praha",169932.0,6560.0
"2016","Z",66025100.0,"25–59 let","CZ0201","Benesov","CZ020","Stredocesky kraj",13216.0,484.0
"2016","Z",66025100.0,"25–59 let","CZ0202","Beroun","CZ020","Stredocesky kraj",12578.0,482.0
"2016","Z",66025100.0,"25–59 let","CZ0203","Kladno","CZ020","Stredocesky kraj",21910.0,723.0
"2016","Z",66025100.0,"25–59 let","CZ0204","Kolin","CZ020","Stredocesky kraj",13498.0,575.0
"2016","Z",66025100.0,"25–59 let","CZ0205","Kutna Hora","CZ020","Stredocesky kraj",9288.0,236.0
"2016","Z",66025100.0,"25–59 let","CZ0206","Melnik","CZ020","Stredocesky kraj",14552.0,660.0
"2016","Z",66025100.0,"25–59 let","CZ0207","Mlada Boleslav","CZ020","Stredocesky kraj",19453.0,805.0
"2016","Z",66025100.0,"25–59 let","CZ0208","Nymburk","CZ020","Stredocesky kraj",12912.0,394.0
"2016","Z",66025100.0,"25–59 let","CZ0209","Praha-vychod","CZ020","Stredocesky kraj",25112.0,970.0
"2016","Z",66025100.0,"25–59 let","CZ020A","Praha-zapad","CZ020","Stredocesky kraj",20277.0,817.0
"2016","Z",66025100.0,"25–59 let","CZ020B","Pribram","CZ020","Stredocesky kraj",16083.0,885.0
"2016","Z",66025100.0,"25–59 let","CZ020C","Rakovnik","CZ020","Stredocesky kraj",7668.0,288.0
"2016","Z",66025100.0,"25–59 let","CZ0311","Ceske Budejovice","CZ031","Jihocesky kraj",29373.0,1174.0
"2016","Z",66025100.0,"25–59 let","CZ0312","Cesky Krumlov","CZ031","Jihocesky kraj",8817.0,319.0
"2016","Z",66025100.0,"25–59 let","CZ0313","Jindrichuv Hradec","CZ031","Jihocesky kraj",13037.0,369.0
"2016","Z",66025100.0,"25–59 let","CZ0314","Pisek","CZ031","Jihocesky kraj",9241.0,193.0
"2016","Z",66025100.0,"25–59 let","CZ0315","Prachatice","CZ031","Jihocesky kraj",6518.0,217.0
"2016","Z",66025100.0,"25–59 let","CZ0316","Strakonice","CZ031","Jihocesky kraj",9095.0,297.0
